-43.1842113,-22.9468813,4,Botafogo
-43.1839484,-22.9460621,4,Botafogo
-43.1837252,-22.9438552,4,Botafogo
-43.1839467,-22.9447474,4,Botafogo
-43.1852512,-22.9436319,4,Botafogo
-43.1822657,-22.9440705,4,Botafogo
-43.1889644,-22.9353301,4,Botafogo
-43.1888784,-22.9354628,4,Botafogo
-43.1900004,-22.9362778,4,Botafogo
-43.1879687,-22.9367231,4,Botafogo
-43.1882074,-22.9363719,4,Botafogo
-43.1937429,-22.9356025,4,Botafogo
-43.1937126,-22.9357749,4,Botafogo
-43.193991,-22.9357608,4,Botafogo
-43.1949625,-22.9358706,4,Botafogo
-43.1901233,-22.936484,4,Botafogo
-43.1904397,-22.9378456,4,Botafogo
-43.1900722,-22.9363989,4,Botafogo
-43.2286786,-22.9873999,6,Lagoa
-43.2292089,-22.9866439,6,Lagoa
-43.2246683,-22.9858984,6,Lagoa
-43.2253951,-22.9861317,6,Lagoa
-43.2241654,-22.9872986,6,Lagoa
-43.2228537,-22.9854371,6,Lagoa
-43.2237264,-22.9856399,6,Lagoa
-43.2231212,-22.984383,6,Lagoa
-43.2220614,-22.9852622,6,Lagoa
-43.2216981,-22.9868894,6,Lagoa
-43.221324,-22.985129,6,Lagoa
-43.2209967,-22.9867739,6,Lagoa
-43.22053,-22.9850207,6,Lagoa
-43.220712,-22.9839226,6,Lagoa
-43.2295096,-22.986614,6,Lagoa
-43.229451,-22.9867289,6,Lagoa
-43.2292726,-22.9865109,6,Lagoa
-43.2197774,-22.9849177,6,Lagoa
-43.2199169,-22.9838497,6,Lagoa
-43.229104,-22.9864336,6,Lagoa
-43.2291674,-22.9848362,6,Lagoa
-43.2187329,-22.984838,6,Lagoa
-43.218514,-22.9864925,6,Lagoa
-43.2176326,-22.9847658,6,Lagoa
-43.2181723,-22.9847973,6,Lagoa
-43.2174823,-22.9863837,6,Lagoa
-43.217791,-22.9836898,6,Lagoa
-43.2272911,-22.9856338,6,Lagoa
-43.2268313,-22.9866388,6,Lagoa
-43.2265502,-22.985338,6,Lagoa
-43.2168186,-22.984729,6,Lagoa
-43.2169198,-22.9836725,6,Lagoa
-43.2250261,-22.9848391,6,Lagoa
-43.2240625,-22.9845824,6,Lagoa
-43.2233019,-22.9836712,6,Lagoa
-43.2223029,-22.9842034,6,Lagoa
-43.2160456,-22.9847168,6,Lagoa
-43.2215264,-22.984054,6,Lagoa
-43.2210065,-22.9819645,6,Lagoa
-43.2188514,-22.9837428,6,Lagoa
-43.2201537,-22.9818555,6,Lagoa
-43.2178976,-22.9828373,6,Lagoa
-43.2170269,-22.9828365,6,Lagoa
-43.2157089,-22.9836839,6,Lagoa
-43.2180228,-22.9788079,6,Lagoa
-43.2178981,-22.9789357,6,Lagoa
-43.2183051,-22.978861,6,Lagoa
-43.2149148,-22.9804124,6,Lagoa
